page_title	selected	notes
Canción_mixteca	MuniPalaceHuajuapan.JPG	image was found in the same article for the following wikis: eswiki
Pleurotomella_puella	Nosnail.png	image was found in the same article for the following wikis: kawiki
Frayssinet	032 Frayssinet (46310).jpg	image was in the Wikidata item
Imre_Gyöngyössy	Gyöngyössy_Imre_sírja.jpg	image was found in the Commons category linked in the Wikidata item
Juan_Valdelmira_de_Leon	Anonimo-florero-prado.jpg	image was found in the same article for the following wikis: eswiki
Saral-e_Sofla	ڕۆژھەڵاتی_کوردستان2.jpg	image was found in the same article for the following wikis: ckbwiki
La_Villeneuve-en-Chevrie	Eglise - Villeneuve-en-Chèvrie (La) - Médiathèque de l'architecture et du patrimoine - APMH00026541.jpg	image was in the Wikidata item
List_of_Boeing_757_operators	Boeing_757-256_-_Iberia_-_EC-HIS_-_LEMD_-_200503051655.jpg	image was found in the same article for the following wikis: itwiki
Gedeon_(surname)	Gideon.jpg	image was found in the same article for the following wikis: eswiki
Bertreville-Saint-Ouen	Bertreville-Saint-Ouen Carte postale 11.jpg	image was in the Wikidata item
Indravati_National_Park	Bubalus arnee Kaziranga.jpg	image was in the Wikidata item
1984_Faroese_general_election	LocationFaroeIslands.png	image was found in the same article for the following wikis: nowiki
Fritz_Luchsinger	Fritz_Luchsinger_1956.jpg	image was found in the same article for the following wikis: dewiki
Hornet_La_Frappe	Défaut-Chanteur(s).png	image was found in the same article for the following wikis: frwiki
Leiren	Norske_landsdeler_H.png	image was found in the same article for the following wikis: mswiki
Hermann_Budzislawski	Weltbühne1982.jpg	image was found in the same article for the following wikis: dewiki
Marais_de_Lavours_National_Nature_Reserve	Grand Colombier et marais de Lavours.JPG	image was in the Wikidata item
Qıraqlı,_Khachmaz	Azerbaijan,_administrative_divisions.png	image was found in the same article for the following wikis: kawiki,azwiki
Rauch,_Buenos_Aires	Industrias_Kaiser_Argentina.jpg	image was found in the Commons category linked in the Wikidata item
La_Guerra_de_los_sostenes	La_guerra_de_los_sostenes.jpg	image was found in the same article for the following wikis: eswiki
Puya_(river)	Перекат_после_мельницы_на_р._Пуя_-_panoramio.jpg	image was found in the Commons category linked in the Wikidata item
KERNAL	Cbm_kernal_jmp_table3.jpeg	image was found in the same article for the following wikis: fiwiki,dewiki
Team_Exergy	Sam_Johnson_at_the_Amgen_Tour_of_California_(May_13,_2012).jpg	image was found in the same article for the following wikis: cawiki,frwiki
St._Nicholas_Church	St_Nicholas,_St_Clement,_Jersey.JPG	image was found in the Commons category linked in the Wikidata item
Canton_of_Liévin	6230_nouv.png	image was found in the same article for the following wikis: ruwiki
Halorates	Missing_Arachnida.png	image was found in the same article for the following wikis: itwiki
41_(number)	Augsburg_Bus_41.svg	image was found in the Commons category linked in the Wikidata item
Navas_de_Estena	Montes de Toledo (251732835).jpg	image was in the Wikidata item
Epoch_(astronomy)	Outersolarsystem_objectpositions_labels_comp.png	image was found in the same article for the following wikis: hiwiki
2016_in_Nepal	Antelope,_Deer.jpg	image was found in the Commons category linked in the Wikidata item
Padcaya	Bolivia_Tarija_Aniceto_Arce.png	image was found in the same article for the following wikis: quwiki
Paliampela,_Thessaloniki	Dromos_livadi_paliampela.jpg	image was found in the same article for the following wikis: cswiki
Voronezh_State_Theater_of_Opera	Воронежский оперный театр.JPG	image was in the Wikidata item
Otto_Bernhardt	KAS-Bernhardt, Otto-Bild-7603-1 (cropped).jpg	image was in the Wikidata item
Kepler-24	Kepler-24.jpg	image was in the Wikidata item
Kiril_Živković	Kirilo_Živković,_bishop_of_Pakrac_(Arsa_Teodorović,_1799).jpg	image was found in the same article for the following wikis: srwiki
Jeanne_d'Angoulême	Cour d'Or - Jeanne d'Orléans.JPG	image was in the Wikidata item
Saint-Thibault,_Oise	Saint-Thibault - Oise Carte postale 12.jpg	image was in the Wikidata item
Margaretamys	Missing_Rodentia.png	image was found in the same article for the following wikis: itwiki
Achard_of_Saint_Victor	Détail gisant Achard.JPG	image was in the Wikidata item
Tervel_(town)	TRL04.jpg	image was in the Wikidata item
Seia,_São_Romão_e_Lapa_dos_Dinheiros	Cabeça_da_Velha_-_Old_Woman's_Head_-_-_Serra_da_Estrela_-_Portugal_(2434176161).jpg	image was found in the Commons category linked in the Wikidata item
United_Nations_Security_Council_Resolution_1768	Un-eastern-congo.png	image was found in the same article for the following wikis: nlwiki,cawiki
San-Damiano	Saint-come-damien.jpg	image was in the Wikidata item
Ophiacanthidae	Ophiacanthidae.jpg	image was in the Wikidata item
Prvonek	Reliefkarte_Serbien.png	image was found in the same article for the following wikis: bgwiki
Joanna_Mytkowska	Joanna_Mytkowska_-_Kultura_ponad_prawem.webm	image was found in the same article for the following wikis: plwiki
1974_Soviet_Top_League	600px_Bianco_con_diagonale_Blu_e_cerchio_Giallo_e_Blu_con_D.png	image was found in the same article for the following wikis: ukwiki
Alan_Bible_Botanical_Garden	Encelia_farinosa_brittlebush_flower.jpg	image was found in the same article for the following wikis: eswiki
Custos_Rotulorum_of_Montgomeryshire	Edward_Herbert_Soest.jpg	image was found in the same article for the following wikis: cywiki
Flag_of_Sint_Eustatius	Nuvola_Sint_Eustatius_flag.svg	image was found in the Commons category linked in the Wikidata item
The_Golden_Elephant	Soekarno_and_Nehru.JPG	image was found in the same article for the following wikis: tewiki
Halobacteriaceae	Halobacteria.jpg	image was in the Wikidata item
483_BC	18_-_Stoà_of_Attalus_Museum_-_Ostracism_against_Aristeides_(483_BC)_-_Photo_by_Giovanni_Dall'Orto,_Nov_9_2009.jpg	image was found in the same article for the following wikis: dewiki
San_Nicola_la_Strada	Map_of_comune_of_San_Nicola_la_Strada_(province_of_Caserta,_region_Campania,_Italy).svg	image was found in the Commons category linked in the Wikidata item
Gornja_Bistra	Dvorac_Oršićd._gornja_Bistra.jpg	image was found in the same article for the following wikis: bswiki
San_Pablo_District,_San_Pablo,_Heredia	Iglesia de San Pablo de Heredia.JPG	image was in the Wikidata item
Twin_Column_Tomb	Equestrian_Figure.jpg	image was found in the Commons category linked in the Wikidata item
Michelle_French	Washington Freedom 2003.jpg	image was in the Wikidata item
2005_Internazionali_Femminili_di_Palermo	Anabel_Medina_Garrigues_2007_Australian_Open_womens_doubles_R1.jpg	image was found in the same article for the following wikis: nlwiki
Nottingham_Post	Nottingham evening post.JPG	image was in the Wikidata item
Tokujiro_Namikoshi	Shiatsu_1.jpg	image was found in the Commons category linked in the Wikidata item
Choroid_plexus_tumor	Plexuspapillom_Makroskopie.png	image was found in the same article for the following wikis: cswiki
Communauté_de_communes_du_Val_de_Somme	Gemeindeverband_Val_de_Somme_2019.png	image was found in the same article for the following wikis: dewiki
Jean-Baptiste_Barrière	La_Grosse_Cloche_(Bordeaux).JPG	image was found in the same article for the following wikis: ocwiki
Battle_of_Ongjin	옹진반도_전투.png	image was found in the same article for the following wikis: kowiki
July_6	Pterocarya_fraxinifolia_Munich_2.jpg	image was found in the Commons category linked in the Wikidata item
Szatta	Szatta faluháza.jpg	image was in the Wikidata item
María_del_Pilar_Acedo_y_Sarriá	Maria del Pilar de Acedo y Sarriá.jpg	image was in the Wikidata item
Julien_Bessières	Julien_Bessières.jpg	image was found in the Commons category linked in the Wikidata item
Karchi_Kola	Karchikola1.jpg	image was found in the same article for the following wikis: fawiki
2018_Grand_Prix_of_Helsinki	2018 Grand Prix of Helsinki medal ceremonies 2018-11-03 23-14-24.jpg	image was in the Wikidata item
Film_d'auteur	Chaplin_The_Kid.jpg	image was found in the same article for the following wikis: itwiki
André-Jacques_Marie	André-Jacques Marie, en 1946.jpg	image was in the Wikidata item
Spar_(sailing)	Balclutha_fore_topgallant_mast.jpg	image was found in the same article for the following wikis: dewiki,ruwiki
German_submarine_U-992	U-992overgirseg.jpg	image was in the Wikidata item
Sierra_Leone_Broadcasting_Corporation	Leicester_Peak_tower_in_2015.jpg	image was found in the same article for the following wikis: dewiki,fiwiki
2003_World_Ice_Hockey_Championships	KonstantinZakharov.JPG	image was found in the same article for the following wikis: dewiki
Public_holidays_in_Russia	Холли_поцелуи.jpg	image was found in the Commons category linked in the Wikidata item
Athletics_at_the_1936_Summer_Olympics_–_Women's_discus_throw	Bundesarchiv_Bild_183-R82532,_Berlin,_Olympia-Stadion_(Luftaufnahme).jpg	image was found in the same article for the following wikis: dewiki
Lorraine_Downes	Lorraine_Downes_and_Ronald_Reagan_(cropped).jpg	image was found in the same article for the following wikis: itwiki,fiwiki,hewiki,eswiki,arwiki
Urban_art	2nauwikiwiki.png	image was found in the Commons category linked in the Wikidata item
Emperor_En'yū	Mausoleum_of_Emperor_En'yū.jpg	image was found in the same article for the following wikis: itwiki
Lucerapex_adenica	Nosnail.png	image was found in the same article for the following wikis: kawiki
Labarthe-Bleys	Population_-_Municipality_code_81111.svg	image was found in the Commons category linked in the Wikidata item
Tomohyphantes	Missing_Arachnida.png	image was found in the same article for the following wikis: itwiki
Roman_Catholic_Diocese_of_Suacia	Svac,_katedrala_ze_14._stoleti_-_mesto_zaniklo_poc._17._stol.jpg	image was found in the same article for the following wikis: plwiki,hrwiki
Gugudan_SeMiNa	Gugudan SEMINA arriving at Music Bank in July 13, 2018.jpg	image was in the Wikidata item
List_of_years_in_Algeria	History_Of_Algeria.jpeg	image was found in the same article for the following wikis: arwiki
Movement_for_Sovereignty	MOVIMIENTO_POR_LA_SOBERANIA.jpg	image was found in the same article for the following wikis: eswiki
Édouard_Ponsinet	Tournée_1951_-_Édouard_Ponsinet.jpg	image was found in the same article for the following wikis: frwiki
2019_Tipsport_liga	FC_Baník_Ostrava-FK_Poprad_TIPSPORT_LIGA-30.jpg	image was found in the same article for the following wikis: cswiki
1920–21_NHL_season	JoeMaloneTigers192021.jpg	image was found in the same article for the following wikis: svwiki
Petar_Hadži_Boškov	Panko_Brashnar_monument_Veles.jpg	image was found in the same article for the following wikis: bgwiki
Operation_Model_5	Syrian_SAM.jpg	image was found in the same article for the following wikis: hewiki
Erasmus_(disambiguation)	Matthias_Grünewald,_Saint_Erasmus_and_Saint_Maurice.jpg	image was found in the same article for the following wikis: eowiki
Gustaf_Adolf_Sellin	Sellin Zakopane 1939.jpg	image was in the Wikidata item
Gmina_Suchożebry	Suchozebry_urzad_gminy.jpg	image was found in the same article for the following wikis: itwiki
Tiridates_I_of_Parthia	Pdc 24587.jpg	image was in the Wikidata item
Maureen_Louys	Maureen_Louys_&_Calogero_in_2014.jpg	image was found in the same article for the following wikis: frwiki
Geloso	Dischi_stroboscopici.jpg	image was found in the Commons category linked in the Wikidata item
Le_Fenouiller	Le Fenouiller, St.-Laurent (85800 Vendée).JPG	image was in the Wikidata item
Mehano	Mehano_logotype.svg	image was found in the Commons category linked in the Wikidata item
Kazahaya_Station	Kazahaya_stn.jpg	image was found in the Commons category linked in the Wikidata item
Elmshorn_Fighting_Pirates	Relegationsspiel_Elmshorn_Fighting_Pirates_gegen_Berlin_Bears_zum_Aufstieg_in_die_GFL_2_Nord_2017_169.jpg	image was found in the Commons category linked in the Wikidata item
Night_school	The_Night_School_by_Gerard_Dou_-_engraving.png	image was found in the Commons category linked in the Wikidata item
Adipose_eyelid	Trachurus_japonicus_eye.png	image was found in the same article for the following wikis: jawiki
Gérard_Guillaumaud	Gerard_Guillaumaud_stone_mattsies_2012.JPG	image was found in the same article for the following wikis: dewiki
Canton_of_Boulogne-sur-Mer-2	6214_nouv.png	image was found in the same article for the following wikis: ruwiki
Company_of_the_American_Islands	Petites-Antilles_NASA_64.82403W_14.61341N.jpg	image was found in the same article for the following wikis: eswiki
1761_in_music	Nannerl_Notenbuch_-_Allegro_in_F_Major.mid	image was found in the Commons category linked in the Wikidata item
Olszyna,_Silesian_Voivodeship	Olszyna kościół 561.jpg	image was in the Wikidata item
Jean_de_Reyn	Jean_de_Reyn_-_The_Lute_Player.jpg	image was found in the Commons category linked in the Wikidata item
Boswin	Boswin_-_geograph.org.uk_-_192931.jpg	image was found in the Commons category linked in the Wikidata item
Solnahallen	Solnahallen.jpg	image was in the Wikidata item
11_Ursae_Minoris	Pherkad_and_Minor.jpg	image was found in the same article for the following wikis: jawiki,svwiki
Kiku_River	Kiku_River_from_Shiosai_Bridge.jpg	image was found in the same article for the following wikis: jawiki
Novo_Lino	Novo_Lino.png	image was found in the Commons category linked in the Wikidata item
Académie_de_Physique	Pierre_Daniel_Huetius_-_Imagines_philologorum.jpg	image was found in the same article for the following wikis: frwiki
União_do_Sul	União_do_Sul_-_State_of_Mato_Grosso,_Brazil_-_panoramio_(8).jpg	image was found in the Commons category linked in the Wikidata item
Brandstätter_Group	Zirndorf_Panorama_Playmobil_f_s.jpg	image was found in the same article for the following wikis: frwiki,svwiki,eswiki
The_Weary_Kind	Ryan_Bingham_Ron_Baker_1.jpg	image was found in the same article for the following wikis: eswiki
Arısu	Azerbaijan,_administrative_divisions.png	image was found in the same article for the following wikis: kawiki,azwiki
Albaranzeuli_nero	Gamay.jpg	image was found in the same article for the following wikis: nlwiki
Outat_El_Haj	On_the_road_to_OUTAT_EL_HAJ_-_Bouleman_MOROCCO_by_Brahim_FARAJI.jpg	image was found in the same article for the following wikis: frwiki
Gobiendes	Gobiendes (Colunga, Asturias).jpg	image was in the Wikidata item
